age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,303920,217807,1538337,19.8,14.2,2021-03-15T15:49:21.107Z
20-29,921827,660389,1300361,70.9,50.8,2021-03-15T15:49:21.107Z
30-39,927695,697236,1197026,77.5,58.2,2021-03-15T15:49:21.107Z
40-49,909345,748364,1098556,82.8,68.1,2021-03-15T15:49:21.107Z
50-59,741777,640139,849966,87.3,75.3,2021-03-15T15:49:21.107Z
60-69,651899,598794,741639,87.9,80.7,2021-03-15T15:49:21.107Z
70-79,473201,447095,490784,96.4,91.1,2021-03-15T15:49:21.107Z
80-89,211158,198298,225538,93.6,87.9,2021-03-15T15:49:21.107Z
90+,49514,45860,51496,96.2,89.1,2021-03-15T15:49:21.107Z
