section,male,female,lastUpdate,date
0,60600,57197,2021-03-15T15:49:21.107Z,2021-03-15T15:49:21.107Z
10,90669,82004,2021-03-15T15:49:21.107Z,2021-03-15T15:49:21.107Z
20,75565,78965,2021-03-15T15:49:21.107Z,2021-03-15T15:49:21.107Z
30,54875,58755,2021-03-15T15:49:21.107Z,2021-03-15T15:49:21.107Z
40,45680,50644,2021-03-15T15:49:21.107Z,2021-03-15T15:49:21.107Z
50,34065,36850,2021-03-15T15:49:21.107Z,2021-03-15T15:49:21.107Z
60,23274,22693,2021-03-15T15:49:21.107Z,2021-03-15T15:49:21.107Z
70,11567,11579,2021-03-15T15:49:21.107Z,2021-03-15T15:49:21.107Z
80,5082,6984,2021-03-15T15:49:21.107Z,2021-03-15T15:49:21.107Z
90,1368,2862,2021-03-15T15:49:21.107Z,2021-03-15T15:49:21.107Z
