section,male,female,lastUpdate,date
0,2,3,2021-03-15T15:49:21.107Z,2021-03-15T15:49:21.107Z
10,3,1,2021-03-15T15:49:21.107Z,2021-03-15T15:49:21.107Z
20,19,12,2021-03-15T15:49:21.107Z,2021-03-15T15:49:21.107Z
30,23,18,2021-03-15T15:49:21.107Z,2021-03-15T15:49:21.107Z
40,55,47,2021-03-15T15:49:21.107Z,2021-03-15T15:49:21.107Z
50,215,102,2021-03-15T15:49:21.107Z,2021-03-15T15:49:21.107Z
60,576,262,2021-03-15T15:49:21.107Z,2021-03-15T15:49:21.107Z
70,983,533,2021-03-15T15:49:21.107Z,2021-03-15T15:49:21.107Z
80,1068,934,2021-03-15T15:49:21.107Z,2021-03-15T15:49:21.107Z
90,499,674,2021-03-15T15:49:21.107Z,2021-03-15T15:49:21.107Z
