section,male,female,lastUpdate,date
0,0,2,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
10,0,0,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
20,1,0,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
30,2,1,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
40,8,6,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
50,32,5,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
60,55,19,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
70,44,25,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
80,17,10,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
90,4,2,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
