city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands,lastUpdate,date
ירושלים,76087,13368,9663,83347,144,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
בני ברק,31789,3352,2523,17332,167,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
מודיעין עילית,14613,2384,1955,10704,310,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
בית שמש,11342,2028,1540,10846,160,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
חיפה,10217,1928,1375,28485,71,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
תל אביב - יפו,15265,1912,1259,41714,42,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
פתח תקווה,11546,1813,1288,24903,74,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
אשדוד,16243,1598,1150,17967,71,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
ביתר עילית,8271,1431,1137,4396,232,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
אלעד,7219,1073,860,4900,226,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
חולון,8158,1012,718,14712,54,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
נצרת,5541,1007,693,5014,128,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
נתניה,9396,1002,722,15581,46,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
באר שבע,8264,996,636,18903,51,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
ראשון לציון,7736,888,583,17081,37,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
רמת גן,4408,744,509,14079,51,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
רחובות,6212,743,530,13673,53,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
אשקלון,5850,680,473,10534,48,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
בת ים,5193,593,421,9149,46,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
רמלה,4651,578,419,6760,76,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
לוד,4330,505,337,5959,66,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
קרית גת,3372,497,330,4470,86,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
צפת,1970,470,331,3001,131,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
טמרה,2746,460,304,2483,134,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
שפרעם,2784,428,320,2703,104,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
טבריה,2674,411,271,4141,91,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
קרית אתא,2318,397,303,6341,69,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
ראש העין,2887,396,275,7401,67,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
מודיעין-מכבים-רעות,2911,384,242,8645,44,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
עפולה,2182,382,253,5601,71,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
כפר סבא,2510,377,263,10272,38,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
ערד,1696,376,258,3855,139,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
נוף הגליל,1648,374,258,5315,85,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
סח'נין,3120,365,282,2804,111,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
גבעת זאב,2096,361,283,2607,190,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
נתיבות,3473,343,256,3538,89,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
מעלה אדומים,1967,343,240,4773,91,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
חדרה,3852,341,222,6151,36,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
כפר כנא,1591,338,247,1302,148,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
קרית מוצקין,1342,338,229,6426,77,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
רעננה,2462,321,235,7816,43,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
עכו,2279,308,235,4166,60,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
רכסים,1861,307,236,1863,248,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
נהריה,2001,306,214,5508,51,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
הרצליה,2539,302,188,7740,33,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
אום אל-פחם,4053,279,189,1622,50,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
יבנה,2273,277,174,4056,60,2021-01-09T20:19:21.917Z,2021-01-09T20:19:21.917Z
