section,male,female,lastUpdate,date
0,0,1,2021-01-11T15:29:53.913Z,2021-01-11T15:29:53.913Z
10,0,1,2021-01-11T15:29:53.913Z,2021-01-11T15:29:53.913Z
20,1,0,2021-01-11T15:29:53.913Z,2021-01-11T15:29:53.913Z
30,3,3,2021-01-11T15:29:53.913Z,2021-01-11T15:29:53.913Z
40,10,7,2021-01-11T15:29:53.913Z,2021-01-11T15:29:53.913Z
50,34,5,2021-01-11T15:29:53.913Z,2021-01-11T15:29:53.913Z
60,67,16,2021-01-11T15:29:53.913Z,2021-01-11T15:29:53.913Z
70,47,27,2021-01-11T15:29:53.913Z,2021-01-11T15:29:53.913Z
80,17,9,2021-01-11T15:29:53.913Z,2021-01-11T15:29:53.913Z
90,6,4,2021-01-11T15:29:53.913Z,2021-01-11T15:29:53.913Z
