age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,319311,265029,1538337,20.8,17.2,2021-03-28T06:14:10.330Z
20-29,941124,799298,1300361,72.4,61.5,2021-03-28T06:14:10.330Z
30-39,922908,813549,1197026,77.1,68.0,2021-03-28T06:14:10.330Z
40-49,900870,819314,1098556,82.0,74.6,2021-03-28T06:14:10.330Z
50-59,738640,682143,849966,86.9,80.3,2021-03-28T06:14:10.330Z
60-69,656348,620213,741639,88.5,83.6,2021-03-28T06:14:10.330Z
70-79,476487,457628,490784,97.1,93.2,2021-03-28T06:14:10.330Z
80-89,212847,203500,225538,94.4,90.2,2021-03-28T06:14:10.330Z
90+,49967,46948,51496,97.0,91.2,2021-03-28T06:14:10.330Z
