age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,326476,283171,1538337,21.2,18.4,2021-04-05T18:35:23.977Z
20-29,958019,845951,1300361,73.7,65.1,2021-04-05T18:35:23.977Z
30-39,935708,849585,1197026,78.2,71.0,2021-04-05T18:35:23.977Z
40-49,909554,842632,1098556,82.8,76.7,2021-04-05T18:35:23.977Z
50-59,744361,695847,849966,87.6,81.9,2021-04-05T18:35:23.977Z
60-69,659717,627884,741639,89.0,84.7,2021-04-05T18:35:23.977Z
70-79,478387,461572,490784,97.5,94.0,2021-04-05T18:35:23.977Z
80-89,213919,205598,225538,94.8,91.2,2021-04-05T18:35:23.977Z
90+,50311,47454,51496,97.7,92.2,2021-04-05T18:35:23.977Z
