name,amount,lastUpdate,date
hard,323,2021-04-05T18:35:23.977Z,2021-04-05T18:35:23.977Z
moderate,60,2021-04-05T18:35:23.977Z,2021-04-05T18:35:23.977Z
critical,197,2021-04-05T18:35:23.977Z,2021-04-05T18:35:23.977Z
breath,176,2021-04-05T18:35:23.977Z,2021-04-05T18:35:23.977Z
name,amount,lastUpdate,date
hard,323,2021-04-05T18:35:23.977Z,2021-04-05T18:35:23.977Z
moderate,60,2021-04-05T18:35:23.977Z,2021-04-05T18:35:23.977Z
critical,197,2021-04-05T18:35:23.977Z,2021-04-05T18:35:23.977Z
breath,176,2021-04-05T18:35:23.977Z,2021-04-05T18:35:23.977Z
