name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
שיבא,,,8,2021-04-05T18:35:23.977Z,2021-04-05T18:35:23.977Z
סנט וינסנט,,,0,2021-04-05T18:35:23.977Z,2021-04-05T18:35:23.977Z
שמיר,,72.95173645019531,0,2021-04-05T18:35:23.977Z,2021-04-05T18:35:23.977Z
וולפסון,,75.40263366699219,4,2021-04-05T18:35:23.977Z,2021-04-05T18:35:23.977Z
זיו צפת,,,0,2021-04-05T18:35:23.977Z,2021-04-05T18:35:23.977Z
הלל יפה,,89.12621307373047,2,2021-04-05T18:35:23.977Z,2021-04-05T18:35:23.977Z
נהריה,,80.95890045166016,1,2021-04-05T18:35:23.977Z,2021-04-05T18:35:23.977Z
ברזילי,,87.58277893066406,4,2021-04-05T18:35:23.977Z,2021-04-05T18:35:23.977Z
פוריה,,73.23943328857422,0,2021-04-05T18:35:23.977Z,2021-04-05T18:35:23.977Z
סוראסקי,,116.4816360473633,0,2021-04-05T18:35:23.977Z,2021-04-05T18:35:23.977Z
בני ציון,,85.45034790039062,3,2021-04-05T18:35:23.977Z,2021-04-05T18:35:23.977Z
רבין ק. בילינסון,,94.97006225585938,9,2021-04-05T18:35:23.977Z,2021-04-05T18:35:23.977Z
סורוקה,,79.84361267089844,17,2021-04-05T18:35:23.977Z,2021-04-05T18:35:23.977Z
מאיר,,86.88945770263672,1,2021-04-05T18:35:23.977Z,2021-04-05T18:35:23.977Z
קפלן,,83.75450897216797,7,2021-04-05T18:35:23.977Z,2021-04-05T18:35:23.977Z
"רמב""ם",,94.15983581542969,2,2021-04-05T18:35:23.977Z,2021-04-05T18:35:23.977Z
הכרמל,,86.91206359863281,1,2021-04-05T18:35:23.977Z,2021-04-05T18:35:23.977Z
הדסה עין כרם,,108.7301559448242,14,2021-04-05T18:35:23.977Z,2021-04-05T18:35:23.977Z
הסקוטי,,,0,2021-04-05T18:35:23.977Z,2021-04-05T18:35:23.977Z
המשפחה הקדושה,,,0,2021-04-05T18:35:23.977Z,2021-04-05T18:35:23.977Z
סנט ג'וזף,,,0,2021-04-05T18:35:23.977Z,2021-04-05T18:35:23.977Z
שערי צדק,,107.6167068481445,2,2021-04-05T18:35:23.977Z,2021-04-05T18:35:23.977Z
אל מקאסד,,,0,2021-04-05T18:35:23.977Z,2021-04-05T18:35:23.977Z
לניאדו,,117.8273010253906,0,2021-04-05T18:35:23.977Z,2021-04-05T18:35:23.977Z
אוגוסטה ויקטוריה,,,1,2021-04-05T18:35:23.977Z,2021-04-05T18:35:23.977Z
מעייני הישועה,,95.88607788085938,0,2021-04-05T18:35:23.977Z,2021-04-05T18:35:23.977Z
אסותא אשדוד,,,1,2021-04-05T18:35:23.977Z,2021-04-05T18:35:23.977Z
שניידר,,,0,2021-04-05T18:35:23.977Z,2021-04-05T18:35:23.977Z
השרון ק. גולדה,,76.76348876953125,2,2021-04-05T18:35:23.977Z,2021-04-05T18:35:23.977Z
יוספטל,,,0,2021-04-05T18:35:23.977Z,2021-04-05T18:35:23.977Z
המרכזי בעמק,,87.24137878417969,4,2021-04-05T18:35:23.977Z,2021-04-05T18:35:23.977Z
