section,male,female,lastUpdate,date
0,0,0,2020-10-31T19:37:00.147Z,2020-10-31T19:37:00.147Z
10,1,1,2020-10-31T19:37:00.147Z,2020-10-31T19:37:00.147Z
20,0,0,2020-10-31T19:37:00.147Z,2020-10-31T19:37:00.147Z
30,2,0,2020-10-31T19:37:00.147Z,2020-10-31T19:37:00.147Z
40,10,0,2020-10-31T19:37:00.147Z,2020-10-31T19:37:00.147Z
50,23,9,2020-10-31T19:37:00.147Z,2020-10-31T19:37:00.147Z
60,41,13,2020-10-31T19:37:00.147Z,2020-10-31T19:37:00.147Z
70,33,24,2020-10-31T19:37:00.147Z,2020-10-31T19:37:00.147Z
80,8,11,2020-10-31T19:37:00.147Z,2020-10-31T19:37:00.147Z
90,0,1,2020-10-31T19:37:00.147Z,2020-10-31T19:37:00.147Z
