section,male,female,lastUpdate,date
0,0,1,2020-10-31T19:37:00.147Z,2020-10-31T19:37:00.147Z
10,1,1,2020-10-31T19:37:00.147Z,2020-10-31T19:37:00.147Z
20,0,4,2020-10-31T19:37:00.147Z,2020-10-31T19:37:00.147Z
30,4,2,2020-10-31T19:37:00.147Z,2020-10-31T19:37:00.147Z
40,21,6,2020-10-31T19:37:00.147Z,2020-10-31T19:37:00.147Z
50,38,21,2020-10-31T19:37:00.147Z,2020-10-31T19:37:00.147Z
60,82,34,2020-10-31T19:37:00.147Z,2020-10-31T19:37:00.147Z
70,66,40,2020-10-31T19:37:00.147Z,2020-10-31T19:37:00.147Z
80,33,35,2020-10-31T19:37:00.147Z,2020-10-31T19:37:00.147Z
90,4,11,2020-10-31T19:37:00.147Z,2020-10-31T19:37:00.147Z
