name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
אוגוסטה ויקטוריה,,,0,2020-10-13T19:28:52.873Z,2020-10-13T19:28:52.873Z
שערי צדק,,96.06879425048828,50,2020-10-13T19:28:52.873Z,2020-10-13T19:28:52.873Z
אסותא אשדוד,,,15,2020-10-13T19:28:52.873Z,2020-10-13T19:28:52.873Z
בני ציון,,73.44110870361328,37,2020-10-13T19:28:52.873Z,2020-10-13T19:28:52.873Z
ברזילי,,71.83333587646484,56,2020-10-13T19:28:52.873Z,2020-10-13T19:28:52.873Z
הדסה עין כרם,,110.2564086914063,43,2020-10-13T19:28:52.873Z,2020-10-13T19:28:52.873Z
הכרמל,,76.89161682128906,11,2020-10-13T19:28:52.873Z,2020-10-13T19:28:52.873Z
הלל יפה,,86.40776824951172,27,2020-10-13T19:28:52.873Z,2020-10-13T19:28:52.873Z
המרכזי בעמק,,76.37931060791016,73,2020-10-13T19:28:52.873Z,2020-10-13T19:28:52.873Z
המשפחה הקדושה,,,0,2020-10-13T19:28:52.873Z,2020-10-13T19:28:52.873Z
הסקוטי,,109.219856262207,1,2020-10-13T19:28:52.873Z,2020-10-13T19:28:52.873Z
השרון ק. גולדה,,58.5062255859375,2,2020-10-13T19:28:52.873Z,2020-10-13T19:28:52.873Z
וולפסון,,72.18154907226562,29,2020-10-13T19:28:52.873Z,2020-10-13T19:28:52.873Z
זיו צפת,,72.91065979003906,6,2020-10-13T19:28:52.873Z,2020-10-13T19:28:52.873Z
לניאדו,,80.50139617919922,81,2020-10-13T19:28:52.873Z,2020-10-13T19:28:52.873Z
אל מקאסד,,,0,2020-10-13T19:28:52.873Z,2020-10-13T19:28:52.873Z
מעייני הישועה,,90.41533660888672,21,2020-10-13T19:28:52.873Z,2020-10-13T19:28:52.873Z
נהריה,,74.27385711669922,23,2020-10-13T19:28:52.873Z,2020-10-13T19:28:52.873Z
סוראסקי,,101.8787384033203,45,2020-10-13T19:28:52.873Z,2020-10-13T19:28:52.873Z
סורוקה,,74.80451965332031,22,2020-10-13T19:28:52.873Z,2020-10-13T19:28:52.873Z
סנט ג'וזף,,,0,2020-10-13T19:28:52.873Z,2020-10-13T19:28:52.873Z
סנט וינסנט,,53.73134231567383,2,2020-10-13T19:28:52.873Z,2020-10-13T19:28:52.873Z
פוריה,,65.07041931152344,10,2020-10-13T19:28:52.873Z,2020-10-13T19:28:52.873Z
קפלן,,85.01805114746094,34,2020-10-13T19:28:52.873Z,2020-10-13T19:28:52.873Z
רבין ק. בילינסון,,93.05389404296875,87,2020-10-13T19:28:52.873Z,2020-10-13T19:28:52.873Z
"רמב""ם",,82.16494750976562,23,2020-10-13T19:28:52.873Z,2020-10-13T19:28:52.873Z
שיבא,,91.26582336425781,48,2020-10-13T19:28:52.873Z,2020-10-13T19:28:52.873Z
שמיר (אסף הרופא),,68.2379379272461,35,2020-10-13T19:28:52.873Z,2020-10-13T19:28:52.873Z
שניידר,,,0,2020-10-13T19:28:52.873Z,2020-10-13T19:28:52.873Z
מאיר,,70.0514144897461,35,2020-10-13T19:28:52.873Z,2020-10-13T19:28:52.873Z
