section,male,female,lastUpdate,date
0,24111,22900,2021-01-02T19:25:38.320Z,2021-01-02T19:25:38.320Z
10,49358,38610,2021-01-02T19:25:38.320Z,2021-01-02T19:25:38.320Z
20,42954,41368,2021-01-02T19:25:38.320Z,2021-01-02T19:25:38.320Z
30,29996,30849,2021-01-02T19:25:38.320Z,2021-01-02T19:25:38.320Z
40,26191,28592,2021-01-02T19:25:38.320Z,2021-01-02T19:25:38.320Z
50,20466,21550,2021-01-02T19:25:38.320Z,2021-01-02T19:25:38.320Z
60,15007,13706,2021-01-02T19:25:38.320Z,2021-01-02T19:25:38.320Z
70,7531,6918,2021-01-02T19:25:38.320Z,2021-01-02T19:25:38.320Z
80,3147,4039,2021-01-02T19:25:38.320Z,2021-01-02T19:25:38.320Z
90,799,1756,2021-01-02T19:25:38.320Z,2021-01-02T19:25:38.320Z
