section,male,female,lastUpdate,date
0,1,0,2021-01-02T19:25:38.320Z,2021-01-02T19:25:38.320Z
10,1,1,2021-01-02T19:25:38.320Z,2021-01-02T19:25:38.320Z
20,4,1,2021-01-02T19:25:38.320Z,2021-01-02T19:25:38.320Z
30,8,5,2021-01-02T19:25:38.320Z,2021-01-02T19:25:38.320Z
40,28,20,2021-01-02T19:25:38.320Z,2021-01-02T19:25:38.320Z
50,69,31,2021-01-02T19:25:38.320Z,2021-01-02T19:25:38.320Z
60,121,48,2021-01-02T19:25:38.320Z,2021-01-02T19:25:38.320Z
70,122,91,2021-01-02T19:25:38.320Z,2021-01-02T19:25:38.320Z
80,79,55,2021-01-02T19:25:38.320Z,2021-01-02T19:25:38.320Z
90,26,18,2021-01-02T19:25:38.320Z,2021-01-02T19:25:38.320Z
