section,male,female,lastUpdate,date
0,18023,17249,2020-11-29T20:03:11.050Z,2020-11-29T20:03:11.050Z
10,40122,29143,2020-11-29T20:03:11.050Z,2020-11-29T20:03:11.050Z
20,34568,31724,2020-11-29T20:03:11.050Z,2020-11-29T20:03:11.050Z
30,23228,23175,2020-11-29T20:03:11.050Z,2020-11-29T20:03:11.050Z
40,20342,21627,2020-11-29T20:03:11.050Z,2020-11-29T20:03:11.050Z
50,15812,16470,2020-11-29T20:03:11.050Z,2020-11-29T20:03:11.050Z
60,11529,10305,2020-11-29T20:03:11.050Z,2020-11-29T20:03:11.050Z
70,5715,5224,2020-11-29T20:03:11.050Z,2020-11-29T20:03:11.050Z
80,2413,3063,2020-11-29T20:03:11.050Z,2020-11-29T20:03:11.050Z
90,580,1330,2020-11-29T20:03:11.050Z,2020-11-29T20:03:11.050Z
