section,male,female,lastUpdate,date
0,0,0,2020-12-01T07:37:00.647Z,2020-12-01T07:37:00.647Z
10,2,0,2020-12-01T07:37:00.647Z,2020-12-01T07:37:00.647Z
20,0,0,2020-12-01T07:37:00.647Z,2020-12-01T07:37:00.647Z
30,0,0,2020-12-01T07:37:00.647Z,2020-12-01T07:37:00.647Z
40,6,1,2020-12-01T07:37:00.647Z,2020-12-01T07:37:00.647Z
50,7,2,2020-12-01T07:37:00.647Z,2020-12-01T07:37:00.647Z
60,18,7,2020-12-01T07:37:00.647Z,2020-12-01T07:37:00.647Z
70,21,12,2020-12-01T07:37:00.647Z,2020-12-01T07:37:00.647Z
80,3,9,2020-12-01T07:37:00.647Z,2020-12-01T07:37:00.647Z
90,0,1,2020-12-01T07:37:00.647Z,2020-12-01T07:37:00.647Z
