section,male,female,lastUpdate,date
0,2,2,2021-04-16T12:53:25.723Z,2021-04-16T12:53:25.723Z
10,4,3,2021-04-16T12:53:25.723Z,2021-04-16T12:53:25.723Z
20,19,12,2021-04-16T12:53:25.723Z,2021-04-16T12:53:25.723Z
30,28,21,2021-04-16T12:53:25.723Z,2021-04-16T12:53:25.723Z
40,66,55,2021-04-16T12:53:25.723Z,2021-04-16T12:53:25.723Z
50,236,118,2021-04-16T12:53:25.723Z,2021-04-16T12:53:25.723Z
60,631,292,2021-04-16T12:53:25.723Z,2021-04-16T12:53:25.723Z
70,1018,586,2021-04-16T12:53:25.723Z,2021-04-16T12:53:25.723Z
80,1099,981,2021-04-16T12:53:25.723Z,2021-04-16T12:53:25.723Z
90,488,655,2021-04-16T12:53:25.723Z,2021-04-16T12:53:25.723Z
