age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,334545,296308,1538337,21.7,19.3,2021-04-16T12:53:25.723Z
20-29,976288,879261,1300361,75.1,67.6,2021-04-16T12:53:25.723Z
30-39,950329,875561,1197026,79.4,73.1,2021-04-16T12:53:25.723Z
40-49,918920,858871,1098556,83.6,78.2,2021-04-16T12:53:25.723Z
50-59,750620,705153,849966,88.3,83.0,2021-04-16T12:53:25.723Z
60-69,663754,632897,741639,89.5,85.3,2021-04-16T12:53:25.723Z
70-79,480784,464158,490784,98.0,94.6,2021-04-16T12:53:25.723Z
80-89,215239,207001,225538,95.4,91.8,2021-04-16T12:53:25.723Z
90+,50842,47898,51496,98.7,93.0,2021-04-16T12:53:25.723Z
