name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
שיבא,,96.77214813232422,17,2021-03-24T19:47:56.150Z,2021-03-24T19:47:56.150Z
יוספטל,,52.30769348144531,1,2021-03-24T19:47:56.150Z,2021-03-24T19:47:56.150Z
שמיר,,74.29853820800781,6,2021-03-24T19:47:56.150Z,2021-03-24T19:47:56.150Z
וולפסון,,72.62078857421875,12,2021-03-24T19:47:56.150Z,2021-03-24T19:47:56.150Z
זיו צפת,,,0,2021-03-24T19:47:56.150Z,2021-03-24T19:47:56.150Z
הלל יפה,,83.88349151611328,5,2021-03-24T19:47:56.150Z,2021-03-24T19:47:56.150Z
נהריה,,78.21917724609375,6,2021-03-24T19:47:56.150Z,2021-03-24T19:47:56.150Z
ברזילי,,87.91390991210938,13,2021-03-24T19:47:56.150Z,2021-03-24T19:47:56.150Z
פוריה,,70.98591613769531,3,2021-03-24T19:47:56.150Z,2021-03-24T19:47:56.150Z
סוראסקי,,115.0298919677734,16,2021-03-24T19:47:56.150Z,2021-03-24T19:47:56.150Z
בני ציון,,89.14550018310547,3,2021-03-24T19:47:56.150Z,2021-03-24T19:47:56.150Z
רבין ק. בילינסון,,88.9820327758789,20,2021-03-24T19:47:56.150Z,2021-03-24T19:47:56.150Z
סורוקה,,79.2354507446289,13,2021-03-24T19:47:56.150Z,2021-03-24T19:47:56.150Z
מאיר,,87.6606674194336,6,2021-03-24T19:47:56.150Z,2021-03-24T19:47:56.150Z
קפלן,,89.169677734375,10,2021-03-24T19:47:56.150Z,2021-03-24T19:47:56.150Z
"רמב""ם",,98.25819396972656,1,2021-03-24T19:47:56.150Z,2021-03-24T19:47:56.150Z
הכרמל,,82.4130859375,3,2021-03-24T19:47:56.150Z,2021-03-24T19:47:56.150Z
השרון ק. גולדה,,78.42323303222656,4,2021-03-24T19:47:56.150Z,2021-03-24T19:47:56.150Z
הדסה עין כרם,,113.0952377319336,15,2021-03-24T19:47:56.150Z,2021-03-24T19:47:56.150Z
הסקוטי,,28.5714282989502,3,2021-03-24T19:47:56.150Z,2021-03-24T19:47:56.150Z
סנט וינסנט,,26.86567115783691,1,2021-03-24T19:47:56.150Z,2021-03-24T19:47:56.150Z
המשפחה הקדושה,,,0,2021-03-24T19:47:56.150Z,2021-03-24T19:47:56.150Z
סנט ג'וזף,,,2,2021-03-24T19:47:56.150Z,2021-03-24T19:47:56.150Z
שערי צדק,,100.8599472045898,11,2021-03-24T19:47:56.150Z,2021-03-24T19:47:56.150Z
אל מקאסד,,,0,2021-03-24T19:47:56.150Z,2021-03-24T19:47:56.150Z
לניאדו,,102.2284088134766,1,2021-03-24T19:47:56.150Z,2021-03-24T19:47:56.150Z
אוגוסטה ויקטוריה,,,0,2021-03-24T19:47:56.150Z,2021-03-24T19:47:56.150Z
מעייני הישועה,,111.7088623046875,4,2021-03-24T19:47:56.150Z,2021-03-24T19:47:56.150Z
אסותא אשדוד,,,0,2021-03-24T19:47:56.150Z,2021-03-24T19:47:56.150Z
שניידר,,,0,2021-03-24T19:47:56.150Z,2021-03-24T19:47:56.150Z
המרכזי בעמק,,78.79310607910156,3,2021-03-24T19:47:56.150Z,2021-03-24T19:47:56.150Z
