age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,317408,258926,1538337,20.6,16.8,2021-03-24T19:47:56.150Z
20-29,936015,782031,1300361,72.0,60.1,2021-03-24T19:47:56.150Z
30-39,918903,799818,1197026,76.8,66.8,2021-03-24T19:47:56.150Z
40-49,898288,810643,1098556,81.8,73.8,2021-03-24T19:47:56.150Z
50-59,737059,677156,849966,86.7,79.7,2021-03-24T19:47:56.150Z
60-69,655420,617807,741639,88.4,83.3,2021-03-24T19:47:56.150Z
70-79,476045,456486,490784,97.0,93.0,2021-03-24T19:47:56.150Z
80-89,212630,202879,225538,94.3,90.0,2021-03-24T19:47:56.150Z
90+,49903,46808,51496,96.9,90.9,2021-03-24T19:47:56.150Z
