section,male,female,lastUpdate,date
0,1,1,2020-12-17T07:59:35.357Z,2020-12-17T07:59:35.357Z
10,1,2,2020-12-17T07:59:35.357Z,2020-12-17T07:59:35.357Z
20,2,5,2020-12-17T07:59:35.357Z,2020-12-17T07:59:35.357Z
30,12,7,2020-12-17T07:59:35.357Z,2020-12-17T07:59:35.357Z
40,22,12,2020-12-17T07:59:35.357Z,2020-12-17T07:59:35.357Z
50,105,58,2020-12-17T07:59:35.357Z,2020-12-17T07:59:35.357Z
60,277,115,2020-12-17T07:59:35.357Z,2020-12-17T07:59:35.357Z
70,511,256,2020-12-17T07:59:35.357Z,2020-12-17T07:59:35.357Z
80,558,475,2020-12-17T07:59:35.357Z,2020-12-17T07:59:35.357Z
90,248,372,2020-12-17T07:59:35.357Z,2020-12-17T07:59:35.357Z
