section,male,female,lastUpdate,date
0,0,0,2020-12-13T03:58:20.980Z,2020-12-13T03:58:20.980Z
10,2,0,2020-12-13T03:58:20.980Z,2020-12-13T03:58:20.980Z
20,1,1,2020-12-13T03:58:20.980Z,2020-12-13T03:58:20.980Z
30,5,1,2020-12-13T03:58:20.980Z,2020-12-13T03:58:20.980Z
40,13,8,2020-12-13T03:58:20.980Z,2020-12-13T03:58:20.980Z
50,32,13,2020-12-13T03:58:20.980Z,2020-12-13T03:58:20.980Z
60,58,17,2020-12-13T03:58:20.980Z,2020-12-13T03:58:20.980Z
70,64,31,2020-12-13T03:58:20.980Z,2020-12-13T03:58:20.980Z
80,26,30,2020-12-13T03:58:20.980Z,2020-12-13T03:58:20.980Z
90,5,9,2020-12-13T03:58:20.980Z,2020-12-13T03:58:20.980Z
