section,male,female,lastUpdate,date
0,2,2,2021-01-21T19:47:52.763Z,2021-01-21T19:47:52.763Z
10,2,2,2021-01-21T19:47:52.763Z,2021-01-21T19:47:52.763Z
20,5,9,2021-01-21T19:47:52.763Z,2021-01-21T19:47:52.763Z
30,14,9,2021-01-21T19:47:52.763Z,2021-01-21T19:47:52.763Z
40,28,29,2021-01-21T19:47:52.763Z,2021-01-21T19:47:52.763Z
50,144,69,2021-01-21T19:47:52.763Z,2021-01-21T19:47:52.763Z
60,398,166,2021-01-21T19:47:52.763Z,2021-01-21T19:47:52.763Z
70,705,348,2021-01-21T19:47:52.763Z,2021-01-21T19:47:52.763Z
80,794,651,2021-01-21T19:47:52.763Z,2021-01-21T19:47:52.763Z
90,368,499,2021-01-21T19:47:52.763Z,2021-01-21T19:47:52.763Z
