section,male,female,lastUpdate,date
0,9104,8786,2020-09-17T03:52:02.707Z,2020-09-17T03:52:02.707Z
10,21277,14495,2020-09-17T03:52:02.707Z,2020-09-17T03:52:02.707Z
20,17832,16816,2020-09-17T03:52:02.707Z,2020-09-17T03:52:02.707Z
30,11637,11920,2020-09-17T03:52:02.707Z,2020-09-17T03:52:02.707Z
40,10248,11223,2020-09-17T03:52:02.707Z,2020-09-17T03:52:02.707Z
50,7973,8473,2020-09-17T03:52:02.707Z,2020-09-17T03:52:02.707Z
60,5541,5195,2020-09-17T03:52:02.707Z,2020-09-17T03:52:02.707Z
70,2720,2531,2020-09-17T03:52:02.707Z,2020-09-17T03:52:02.707Z
80,1146,1525,2020-09-17T03:52:02.707Z,2020-09-17T03:52:02.707Z
90,275,670,2020-09-17T03:52:02.707Z,2020-09-17T03:52:02.707Z
