date,amount,recovered,avg,sum,lastUpdate
2020-12-24T00:00:00.000Z,4052,2885,3269,392734,2021-04-20T18:15:45.000Z
2020-12-25T00:00:00.000Z,4010,2414,3442,396744,2021-04-20T18:15:45.000Z
2020-12-26T00:00:00.000Z,2659,1832,3615,399403,2021-04-20T18:15:45.000Z
2020-12-27T00:00:00.000Z,3528,4232,3726,402931,2021-04-20T18:15:45.000Z
2020-12-28T00:00:00.000Z,5519,2487,3788,408450,2021-04-20T18:15:45.000Z
2020-12-29T00:00:00.000Z,5637,2399,4026,414087,2021-04-20T18:15:45.000Z
2020-12-30T00:00:00.000Z,5868,3744,4206,419955,2021-04-20T18:15:45.000Z
2020-12-31T00:00:00.000Z,5875,4290,4467,425830,2021-04-20T18:15:45.000Z
2021-01-01T00:00:00.000Z,6022,3485,4728,431852,2021-04-20T18:15:45.000Z
2021-01-02T00:00:00.000Z,4218,2062,5015,436070,2021-04-20T18:15:45.000Z
2021-01-03T00:00:00.000Z,5230,5599,5238,441300,2021-04-20T18:15:45.000Z
2021-01-04T00:00:00.000Z,8406,3112,5481,449706,2021-04-20T18:15:45.000Z
2021-01-05T00:00:00.000Z,8237,2977,5893,457943,2021-04-20T18:15:45.000Z
2021-01-06T00:00:00.000Z,7878,4823,6265,465821,2021-04-20T18:15:45.000Z
2021-01-07T00:00:00.000Z,7646,5898,6552,473467,2021-04-20T18:15:45.000Z
2021-01-08T00:00:00.000Z,8160,4878,6805,481627,2021-04-20T18:15:45.000Z
2021-01-09T00:00:00.000Z,5158,3110,7110,486785,2021-04-20T18:15:45.000Z
2021-01-10T00:00:00.000Z,6936,8417,7245,493721,2021-04-20T18:15:45.000Z
2021-01-11T00:00:00.000Z,9713,4885,7488,503434,2021-04-20T18:15:45.000Z
2021-01-12T00:00:00.000Z,9298,4597,7675,512732,2021-04-20T18:15:45.000Z
2021-01-13T00:00:00.000Z,9471,8076,7827,522203,2021-04-20T18:15:45.000Z
2021-01-14T00:00:00.000Z,9295,9279,8054,531498,2021-04-20T18:15:45.000Z
2021-01-15T00:00:00.000Z,8429,8071,8290,539927,2021-04-20T18:15:45.000Z
2021-01-16T00:00:00.000Z,5087,4303,8328,545014,2021-04-20T18:15:45.000Z
2021-01-17T00:00:00.000Z,5648,10993,8318,550662,2021-04-20T18:15:45.000Z
2021-01-18T00:00:00.000Z,10117,6206,8134,560779,2021-04-20T18:15:45.000Z
2021-01-19T00:00:00.000Z,8623,5538,8192,569402,2021-04-20T18:15:45.000Z
2021-01-20T00:00:00.000Z,8364,8850,8095,577766,2021-04-20T18:15:45.000Z
2021-01-21T00:00:00.000Z,7273,10077,7937,585039,2021-04-20T18:15:45.000Z
2021-01-22T00:00:00.000Z,7388,8558,7648,592427,2021-04-20T18:15:45.000Z
2021-01-23T00:00:00.000Z,2449,4216,7500,594876,2021-04-20T18:15:45.000Z
2021-01-24T00:00:00.000Z,4945,10644,7123,599821,2021-04-20T18:15:45.000Z
2021-01-25T00:00:00.000Z,8729,5665,7022,608550,2021-04-20T18:15:45.000Z
2021-01-26T00:00:00.000Z,7800,5128,6824,616350,2021-04-20T18:15:45.000Z
2021-01-27T00:00:00.000Z,7727,8758,6706,624077,2021-04-20T18:15:45.000Z
2021-01-28T00:00:00.000Z,7183,9308,6615,631260,2021-04-20T18:15:45.000Z
2021-01-29T00:00:00.000Z,6760,7620,6603,638020,2021-04-20T18:15:45.000Z
2021-01-30T00:00:00.000Z,2622,3583,6513,640642,2021-04-20T18:15:45.000Z
2021-01-31T00:00:00.000Z,5226,10176,6538,645868,2021-04-20T18:15:45.000Z
2021-02-01T00:00:00.000Z,8926,5181,6578,654794,2021-04-20T18:15:45.000Z
2021-02-02T00:00:00.000Z,8029,4437,6606,662823,2021-04-20T18:15:45.000Z
2021-02-03T00:00:00.000Z,7474,8280,6639,670297,2021-04-20T18:15:45.000Z
2021-02-04T00:00:00.000Z,7252,8207,6602,677549,2021-04-20T18:15:45.000Z
2021-02-05T00:00:00.000Z,6583,7311,6612,684132,2021-04-20T18:15:45.000Z
2021-02-06T00:00:00.000Z,2657,3080,6587,686789,2021-04-20T18:15:45.000Z
2021-02-07T00:00:00.000Z,4596,9806,6592,691385,2021-04-20T18:15:45.000Z
2021-02-08T00:00:00.000Z,7839,5047,6502,699224,2021-04-20T18:15:45.000Z
2021-02-09T00:00:00.000Z,6164,4945,6347,705388,2021-04-20T18:15:45.000Z
2021-02-10T00:00:00.000Z,5676,8326,6080,711064,2021-04-20T18:15:45.000Z
2021-02-11T00:00:00.000Z,5009,8830,5823,716073,2021-04-20T18:15:45.000Z
2021-02-12T00:00:00.000Z,4662,7278,5503,720735,2021-04-20T18:15:45.000Z
2021-02-13T00:00:00.000Z,1888,3435,5229,722623,2021-04-20T18:15:45.000Z
2021-02-14T00:00:00.000Z,3483,9687,5119,726106,2021-04-20T18:15:45.000Z
2021-02-15T00:00:00.000Z,5187,4902,4960,731293,2021-04-20T18:15:45.000Z
2021-02-16T00:00:00.000Z,4568,3768,4581,735861,2021-04-20T18:15:45.000Z
2021-02-17T00:00:00.000Z,4167,6558,4353,740028,2021-04-20T18:15:45.000Z
2021-02-18T00:00:00.000Z,3332,7544,4137,743360,2021-04-20T18:15:45.000Z
2021-02-19T00:00:00.000Z,3792,5932,3898,747152,2021-04-20T18:15:45.000Z
2021-02-20T00:00:00.000Z,1255,3420,3773,748407,2021-04-20T18:15:45.000Z
2021-02-21T00:00:00.000Z,3107,7455,3683,751514,2021-04-20T18:15:45.000Z
2021-02-22T00:00:00.000Z,4809,3693,3629,756323,2021-04-20T18:15:45.000Z
2021-02-23T00:00:00.000Z,4447,3181,3575,760770,2021-04-20T18:15:45.000Z
2021-02-24T00:00:00.000Z,4371,5405,3558,765141,2021-04-20T18:15:45.000Z
2021-02-25T00:00:00.000Z,3813,5040,3587,768954,2021-04-20T18:15:45.000Z
2021-02-26T00:00:00.000Z,3813,3775,3656,772767,2021-04-20T18:15:45.000Z
2021-02-27T00:00:00.000Z,1438,1576,3659,774205,2021-04-20T18:15:45.000Z
2021-02-28T00:00:00.000Z,3070,5689,3685,777275,2021-04-20T18:15:45.000Z
2021-03-01T00:00:00.000Z,4859,2747,3680,782134,2021-04-20T18:15:45.000Z
2021-03-02T00:00:00.000Z,4378,2926,3687,786512,2021-04-20T18:15:45.000Z
2021-03-03T00:00:00.000Z,4669,4619,3677,791181,2021-04-20T18:15:45.000Z
2021-03-04T00:00:00.000Z,3659,4820,3720,794840,2021-04-20T18:15:45.000Z
2021-03-05T00:00:00.000Z,3715,4008,3698,798555,2021-04-20T18:15:45.000Z
2021-03-06T00:00:00.000Z,1878,1925,3684,800433,2021-04-20T18:15:45.000Z
2021-03-07T00:00:00.000Z,2347,5722,3746,802780,2021-04-20T18:15:45.000Z
2021-03-08T00:00:00.000Z,3784,2689,3643,806564,2021-04-20T18:15:45.000Z
2021-03-09T00:00:00.000Z,3120,2934,3490,809684,2021-04-20T18:15:45.000Z
2021-03-10T00:00:00.000Z,2833,4623,3310,812517,2021-04-20T18:15:45.000Z
2021-03-11T00:00:00.000Z,2549,5022,3048,815066,2021-04-20T18:15:45.000Z
2021-03-12T00:00:00.000Z,2414,3925,2889,817480,2021-04-20T18:15:45.000Z
2021-03-13T00:00:00.000Z,783,2046,2703,818263,2021-04-20T18:15:45.000Z
2021-03-14T00:00:00.000Z,1389,5841,2547,819652,2021-04-20T18:15:45.000Z
2021-03-15T00:00:00.000Z,2123,2669,2410,821775,2021-04-20T18:15:45.000Z
2021-03-16T00:00:00.000Z,1564,2250,2173,823339,2021-04-20T18:15:45.000Z
2021-03-17T00:00:00.000Z,1530,3647,1950,824869,2021-04-20T18:15:45.000Z
2021-03-18T00:00:00.000Z,1245,3609,1764,826114,2021-04-20T18:15:45.000Z
2021-03-19T00:00:00.000Z,1084,2557,1578,827198,2021-04-20T18:15:45.000Z
2021-03-20T00:00:00.000Z,349,1465,1388,827547,2021-04-20T18:15:45.000Z
2021-03-21T00:00:00.000Z,674,3501,1326,828221,2021-04-20T18:15:45.000Z
2021-03-22T00:00:00.000Z,980,1696,1224,829201,2021-04-20T18:15:45.000Z
2021-03-23T00:00:00.000Z,688,742,1060,829889,2021-04-20T18:15:45.000Z
2021-03-24T00:00:00.000Z,478,2257,935,830367,2021-04-20T18:15:45.000Z
2021-03-25T00:00:00.000Z,842,2112,785,831209,2021-04-20T18:15:45.000Z
2021-03-26T00:00:00.000Z,520,1496,727,831729,2021-04-20T18:15:45.000Z
2021-03-27T00:00:00.000Z,231,860,647,831960,2021-04-20T18:15:45.000Z
2021-03-28T00:00:00.000Z,129,885,630,832089,2021-04-20T18:15:45.000Z
2021-03-29T00:00:00.000Z,363,1472,552,832452,2021-04-20T18:15:45.000Z
2021-03-30T00:00:00.000Z,443,831,464,832895,2021-04-20T18:15:45.000Z
2021-03-31T00:00:00.000Z,492,1085,429,833387,2021-04-20T18:15:45.000Z
2021-04-01T00:00:00.000Z,334,1073,431,833721,2021-04-20T18:15:45.000Z
2021-04-02T00:00:00.000Z,418,646,358,834139,2021-04-20T18:15:45.000Z
2021-04-03T00:00:00.000Z,124,468,344,834263,2021-04-20T18:15:45.000Z
2021-04-04T00:00:00.000Z,196,1069,329,834459,2021-04-20T18:15:45.000Z
2021-04-05T00:00:00.000Z,380,515,338,834839,2021-04-20T18:15:45.000Z
2021-04-06T00:00:00.000Z,305,503,341,835144,2021-04-20T18:15:45.000Z
2021-04-07T00:00:00.000Z,276,429,321,835420,2021-04-20T18:15:45.000Z
2021-04-08T00:00:00.000Z,212,640,290,835632,2021-04-20T18:15:45.000Z
2021-04-09T00:00:00.000Z,224,588,273,835856,2021-04-20T18:15:45.000Z
2021-04-10T00:00:00.000Z,86,389,245,835942,2021-04-20T18:15:45.000Z
2021-04-11T00:00:00.000Z,139,786,239,836081,2021-04-20T18:15:45.000Z
2021-04-12T00:00:00.000Z,221,366,231,836302,2021-04-20T18:15:45.000Z
2021-04-13T00:00:00.000Z,200,387,209,836502,2021-04-20T18:15:45.000Z
2021-04-14T00:00:00.000Z,197,492,194,836699,2021-04-20T18:15:45.000Z
2021-04-15T00:00:00.000Z,95,265,182,836794,2021-04-20T18:15:45.000Z
2021-04-16T00:00:00.000Z,107,368,166,836901,2021-04-20T18:15:45.000Z
2021-04-17T00:00:00.000Z,83,218,149,836984,2021-04-20T18:15:45.000Z
2021-04-18T00:00:00.000Z,141,555,148,837125,2021-04-20T18:15:45.000Z
2021-04-19T00:00:00.000Z,129,204,149,837254,2021-04-20T18:15:45.000Z
2021-04-20T00:00:00.000Z,103,218,136,837357,2021-04-20T18:15:45.000Z
