section,male,female,lastUpdate,date
0,15096,14478,2020-10-08T07:33:44.060Z,2020-10-08T07:33:44.060Z
10,35686,24638,2020-10-08T07:33:44.060Z,2020-10-08T07:33:44.060Z
20,29587,26580,2020-10-08T07:33:44.060Z,2020-10-08T07:33:44.060Z
30,19819,19278,2020-10-08T07:33:44.060Z,2020-10-08T07:33:44.060Z
40,17283,18135,2020-10-08T07:33:44.060Z,2020-10-08T07:33:44.060Z
50,13328,13648,2020-10-08T07:33:44.060Z,2020-10-08T07:33:44.060Z
60,9602,8462,2020-10-08T07:33:44.060Z,2020-10-08T07:33:44.060Z
70,4608,4165,2020-10-08T07:33:44.060Z,2020-10-08T07:33:44.060Z
80,1958,2417,2020-10-08T07:33:44.060Z,2020-10-08T07:33:44.060Z
90,455,1043,2020-10-08T07:33:44.060Z,2020-10-08T07:33:44.060Z
