section,male,female,lastUpdate,date
0,,1,2020-11-04T08:10:30.510Z,2020-11-04T08:10:30.510Z
10,1.0,3,2020-11-04T08:10:30.510Z,2020-11-04T08:10:30.510Z
20,1.0,2,2020-11-04T08:10:30.510Z,2020-11-04T08:10:30.510Z
30,10.0,5,2020-11-04T08:10:30.510Z,2020-11-04T08:10:30.510Z
40,19.0,9,2020-11-04T08:10:30.510Z,2020-11-04T08:10:30.510Z
50,84.0,44,2020-11-04T08:10:30.510Z,2020-11-04T08:10:30.510Z
60,226.0,95,2020-11-04T08:10:30.510Z,2020-11-04T08:10:30.510Z
70,425.0,206,2020-11-04T08:10:30.510Z,2020-11-04T08:10:30.510Z
80,502.0,396,2020-11-04T08:10:30.510Z,2020-11-04T08:10:30.510Z
90,224.0,335,2020-11-04T08:10:30.510Z,2020-11-04T08:10:30.510Z
