name,amount,lastUpdate,date
hard,837,2020-10-12T07:01:58.960Z,2020-10-12T07:01:58.960Z
moderate,282,2020-10-12T07:01:58.960Z,2020-10-12T07:01:58.960Z
name,amount,lastUpdate,date
hard,837,2020-10-12T07:01:58.960Z,2020-10-12T07:01:58.960Z
moderate,282,2020-10-12T07:01:58.960Z,2020-10-12T07:01:58.960Z
