section,male,female,lastUpdate,date
0,0,1,2021-01-08T03:43:58.370Z,2021-01-08T03:43:58.370Z
10,0,0,2021-01-08T03:43:58.370Z,2021-01-08T03:43:58.370Z
20,0,1,2021-01-08T03:43:58.370Z,2021-01-08T03:43:58.370Z
30,1,2,2021-01-08T03:43:58.370Z,2021-01-08T03:43:58.370Z
40,7,5,2021-01-08T03:43:58.370Z,2021-01-08T03:43:58.370Z
50,30,3,2021-01-08T03:43:58.370Z,2021-01-08T03:43:58.370Z
60,52,20,2021-01-08T03:43:58.370Z,2021-01-08T03:43:58.370Z
70,40,22,2021-01-08T03:43:58.370Z,2021-01-08T03:43:58.370Z
80,16,12,2021-01-08T03:43:58.370Z,2021-01-08T03:43:58.370Z
90,3,2,2021-01-08T03:43:58.370Z,2021-01-08T03:43:58.370Z
