city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands,lastUpdate,date
ירושלים,62237,8009,5122,62397,86,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
בני ברק,28360,1783,1130,10353,89,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
תל אביב - יפו,13447,1232,740,33287,27,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
חיפה,8330,1135,653,20272,42,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
אשדוד,14570,1070,748,15059,47,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
בית שמש,9173,864,638,7065,68,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
פתח תקווה,9772,828,525,17347,34,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
מודיעין עילית,12060,798,595,4601,104,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
באר שבע,7327,665,439,14454,34,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
נצרת,4510,657,417,3996,84,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
ראשון לציון,6866,602,377,15028,25,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
חולון,7157,575,357,11274,31,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
ביתר עילית,6748,547,402,2476,89,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
נתניה,8422,543,331,11636,25,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
טמרה,2280,425,282,2247,124,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
אשקלון,5159,401,222,7932,28,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
אלעד,6128,377,246,2265,79,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
רחובות,5446,370,266,8793,27,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
קרית גת,2887,329,203,4155,57,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
שפרעם,2347,322,191,2240,78,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
לוד,3844,320,195,4265,42,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
בת ים,4623,317,204,7126,24,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
טבריה,2246,313,259,3750,70,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
מודיעין-מכבים-רעות,2508,299,185,8929,34,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
מגאר,1024,297,180,2547,131,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
רמת גן,3662,294,188,9331,20,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
קרית אתא,1925,268,181,5485,46,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
רמלה,4082,252,174,4096,33,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
מעלה אדומים,1596,247,166,4656,66,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
גבעת זאב,1703,245,153,2104,129,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
סח'נין,2696,239,147,1999,73,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
צפת,1506,237,126,1889,66,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
ערד,1264,237,199,2959,88,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
הרצליה,2235,224,129,6801,24,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
נוף הגליל,1267,221,148,4264,50,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
חדרה,3548,220,118,4893,23,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
אום אל-פחם,3755,220,171,1548,39,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
כפר סבא,2139,214,131,7138,22,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
עפולה,1799,213,120,3389,40,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
ראש העין,2500,209,133,5477,35,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
כרמיאל,1299,208,123,4104,45,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
דאלית אל-כרמל,1209,200,122,1099,116,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
נהריה,1712,197,110,4577,33,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
מג'ד אל-כרום,1507,192,134,911,124,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
מג'דל שמס,1296,191,101,629,170,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
כאבול,728,190,125,1086,154,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
עכו,1957,189,134,4014,37,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
טייבה,2679,183,132,1546,42,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
כפר כנא,1229,183,106,1004,80,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
רעננה,2152,173,118,5511,23,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
נתיבות,3115,172,126,1977,45,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
באקה אל-גרביה,1781,165,94,1129,56,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
מבשרת ציון,850,163,102,2757,70,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
טורעאן,717,163,120,886,112,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
נחף,705,159,117,929,119,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
קרית מוצקין,1000,150,91,3194,34,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
כפר קאסם,2214,150,99,817,62,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
הוד השרון,1325,148,107,7146,25,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
מגדל העמק,978,148,100,2111,57,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
ריינה,868,146,90,843,87,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
יבנה,1995,145,104,3266,31,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
יפיע,1147,142,58,783,74,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
אעבלין,736,139,96,835,105,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
רהט,2389,135,78,1387,20,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
קרית ביאליק,1182,134,81,3089,34,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
עספיא,775,126,85,796,103,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
אכסאל,917,115,81,709,77,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
דייר חנא,644,115,76,1005,108,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
קרית יערים,577,110,72,4009,175,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
רמת השרון,1050,109,68,5769,24,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
מעלה עירון,1178,109,73,617,72,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
אור יהודה,2142,108,71,2172,31,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
כפר מנדא,1167,107,71,555,53,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
קרית ים,1052,104,51,2632,26,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
שדרות,1221,104,62,2088,38,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
עראבה,1191,101,69,1310,38,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
גבעת שמואל,832,101,78,4915,40,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
עין מאהל,868,100,62,442,74,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
קרית שמונה,794,100,51,1412,45,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
גדרה,876,98,68,2795,39,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
ג'דיידה-מכר,1099,97,69,1105,47,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
ערערה,1239,96,60,923,48,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
קלנסווה,2015,96,61,808,42,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
קרית מלאכי,1734,95,57,1231,39,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
אפרת,447,95,53,2464,83,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
בית ג'ן,970,91,62,947,76,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
בית שאן,872,88,56,1199,46,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
מעלות-תרשיחא,674,86,61,1852,38,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
נס ציונה,1210,85,51,3328,19,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
אופקים,1814,85,59,1912,27,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
יהוד,1006,83,59,2044,29,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
רכסים,1547,83,44,918,67,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
כוכב יעקב,649,83,54,686,93,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
פרדס חנה-כרכור,1158,82,55,2900,20,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
אבו גוש,432,79,58,595,99,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
דייר אל-אסד,1036,78,34,554,62,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
משהד,357,77,48,334,88,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
חצור הגלילית,550,75,48,819,76,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
טירת כרמל,565,74,49,1478,32,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
