section,male,female,lastUpdate,date
0,22686,21614,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
10,47091,36561,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
20,41227,39588,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
30,28656,29373,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
40,25145,27396,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
50,19658,20651,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
60,14447,13101,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
70,7199,6681,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
80,2984,3818,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
90,723,1634,2020-12-30T08:30:50.383Z,2020-12-30T08:30:50.383Z
