section,male,female,lastUpdate,date
0,12232,11751,2020-09-28T16:25:25.447Z,2020-09-28T16:25:25.447Z
10,29493,20023,2020-09-28T16:25:25.447Z,2020-09-28T16:25:25.447Z
20,24158,22271,2020-09-28T16:25:25.447Z,2020-09-28T16:25:25.447Z
30,16050,16142,2020-09-28T16:25:25.447Z,2020-09-28T16:25:25.447Z
40,14196,15209,2020-09-28T16:25:25.447Z,2020-09-28T16:25:25.447Z
50,10988,11498,2020-09-28T16:25:25.447Z,2020-09-28T16:25:25.447Z
60,7624,6912,2020-09-28T16:25:25.447Z,2020-09-28T16:25:25.447Z
70,3641,3349,2020-09-28T16:25:25.447Z,2020-09-28T16:25:25.447Z
80,1538,1983,2020-09-28T16:25:25.447Z,2020-09-28T16:25:25.447Z
90,357,834,2020-09-28T16:25:25.447Z,2020-09-28T16:25:25.447Z
