section,male,female,lastUpdate,date
0,17009,16265,2020-11-02T03:27:15.743Z,2020-11-02T03:27:15.743Z
10,38687,27551,2020-11-02T03:27:15.743Z,2020-11-02T03:27:15.743Z
20,32773,29637,2020-11-02T03:27:15.743Z,2020-11-02T03:27:15.743Z
30,21805,21444,2020-11-02T03:27:15.743Z,2020-11-02T03:27:15.743Z
40,19037,20023,2020-11-02T03:27:15.743Z,2020-11-02T03:27:15.743Z
50,14743,15242,2020-11-02T03:27:15.743Z,2020-11-02T03:27:15.743Z
60,10747,9466,2020-11-02T03:27:15.743Z,2020-11-02T03:27:15.743Z
70,5263,4787,2020-11-02T03:27:15.743Z,2020-11-02T03:27:15.743Z
80,2282,2848,2020-11-02T03:27:15.743Z,2020-11-02T03:27:15.743Z
90,542,1235,2020-11-02T03:27:15.743Z,2020-11-02T03:27:15.743Z
