section,male,female,lastUpdate,date
0,45781,43108,2021-02-07T18:09:40.503Z,2021-02-07T18:09:40.503Z
10,77377,67416,2021-02-07T18:09:40.503Z,2021-02-07T18:09:40.503Z
20,64467,65204,2021-02-07T18:09:40.503Z,2021-02-07T18:09:40.503Z
30,46200,48664,2021-02-07T18:09:40.503Z,2021-02-07T18:09:40.503Z
40,39637,43599,2021-02-07T18:09:40.503Z,2021-02-07T18:09:40.503Z
50,30281,32156,2021-02-07T18:09:40.503Z,2021-02-07T18:09:40.503Z
60,21232,20191,2021-02-07T18:09:40.503Z,2021-02-07T18:09:40.503Z
70,10549,10298,2021-02-07T18:09:40.503Z,2021-02-07T18:09:40.503Z
80,4643,6266,2021-02-07T18:09:40.503Z,2021-02-07T18:09:40.503Z
90,1227,2607,2021-02-07T18:09:40.503Z,2021-02-07T18:09:40.503Z
