age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,152728,19535,1505185,10.1,1.3,2021-02-07T18:09:40.503Z
20-29,399707,126055,1277634,31.3,9.9,2021-02-07T18:09:40.503Z
30-39,469460,167787,1186386,39.6,14.1,2021-02-07T18:09:40.503Z
40-49,628804,273417,1080768,58.2,25.3,2021-02-07T18:09:40.503Z
50-59,574180,381277,832687,69.0,45.8,2021-02-07T18:09:40.503Z
60-69,570213,495631,735380,77.5,67.4,2021-02-07T18:09:40.503Z
70-79,435071,395094,462148,94.1,85.5,2021-02-07T18:09:40.503Z
80-89,194246,174374,222547,87.3,78.4,2021-02-07T18:09:40.503Z
90+,45701,40212,50589,90.3,79.5,2021-02-07T18:09:40.503Z
