section,male,female,lastUpdate,date
0,0,0,2020-10-23T13:17:17.550Z,2020-10-23T13:17:17.550Z
10,0,0,2020-10-23T13:17:17.550Z,2020-10-23T13:17:17.550Z
20,0,1,2020-10-23T13:17:17.550Z,2020-10-23T13:17:17.550Z
30,2,0,2020-10-23T13:17:17.550Z,2020-10-23T13:17:17.550Z
40,11,0,2020-10-23T13:17:17.550Z,2020-10-23T13:17:17.550Z
50,27,9,2020-10-23T13:17:17.550Z,2020-10-23T13:17:17.550Z
60,57,16,2020-10-23T13:17:17.550Z,2020-10-23T13:17:17.550Z
70,46,23,2020-10-23T13:17:17.550Z,2020-10-23T13:17:17.550Z
80,16,10,2020-10-23T13:17:17.550Z,2020-10-23T13:17:17.550Z
90,3,4,2020-10-23T13:17:17.550Z,2020-10-23T13:17:17.550Z
