section,male,female,lastUpdate,date
0,0,2,2021-02-10T06:56:49.800Z,2021-02-10T06:56:49.800Z
10,0,5,2021-02-10T06:56:49.800Z,2021-02-10T06:56:49.800Z
20,10,7,2021-02-10T06:56:49.800Z,2021-02-10T06:56:49.800Z
30,26,28,2021-02-10T06:56:49.800Z,2021-02-10T06:56:49.800Z
40,65,30,2021-02-10T06:56:49.800Z,2021-02-10T06:56:49.800Z
50,116,57,2021-02-10T06:56:49.800Z,2021-02-10T06:56:49.800Z
60,131,96,2021-02-10T06:56:49.800Z,2021-02-10T06:56:49.800Z
70,125,97,2021-02-10T06:56:49.800Z,2021-02-10T06:56:49.800Z
80,69,89,2021-02-10T06:56:49.800Z,2021-02-10T06:56:49.800Z
90,21,23,2021-02-10T06:56:49.800Z,2021-02-10T06:56:49.800Z
