section,male,female,lastUpdate,date
0,0,1,2021-04-06T06:13:24.233Z,2021-04-06T06:13:24.233Z
10,0,0,2021-04-06T06:13:24.233Z,2021-04-06T06:13:24.233Z
20,3,1,2021-04-06T06:13:24.233Z,2021-04-06T06:13:24.233Z
30,4,8,2021-04-06T06:13:24.233Z,2021-04-06T06:13:24.233Z
40,18,6,2021-04-06T06:13:24.233Z,2021-04-06T06:13:24.233Z
50,33,15,2021-04-06T06:13:24.233Z,2021-04-06T06:13:24.233Z
60,18,17,2021-04-06T06:13:24.233Z,2021-04-06T06:13:24.233Z
70,15,16,2021-04-06T06:13:24.233Z,2021-04-06T06:13:24.233Z
80,8,4,2021-04-06T06:13:24.233Z,2021-04-06T06:13:24.233Z
90,2,1,2021-04-06T06:13:24.233Z,2021-04-06T06:13:24.233Z
