name,amount,lastUpdate,date
hard,152,2021-04-24T16:29:13.513Z,2021-04-24T16:29:13.513Z
moderate,36,2021-04-24T16:29:13.513Z,2021-04-24T16:29:13.513Z
critical,97,2021-04-24T16:29:13.513Z,2021-04-24T16:29:13.513Z
breath,93,2021-04-24T16:29:13.513Z,2021-04-24T16:29:13.513Z
