date,amount,lastUpdate
2020-09-02T00:00:00.000Z,2341,2020-09-09T07:10:04.400Z
2020-09-03T00:00:00.000Z,2028,2020-09-09T07:10:04.400Z
2020-09-04T00:00:00.000Z,1878,2020-09-09T07:10:04.400Z
2020-09-05T00:00:00.000Z,1106,2020-09-09T07:10:04.400Z
2020-09-06T00:00:00.000Z,1621,2020-09-09T07:10:04.400Z
2020-09-07T00:00:00.000Z,2655,2020-09-09T07:10:04.400Z
2020-09-08T00:00:00.000Z,2667,2020-09-09T07:10:04.400Z
