section,male,female,lastUpdate,date
0,0,1,2021-02-23T20:08:32.790Z,2021-02-23T20:08:32.790Z
10,1,5,2021-02-23T20:08:32.790Z,2021-02-23T20:08:32.790Z
20,11,12,2021-02-23T20:08:32.790Z,2021-02-23T20:08:32.790Z
30,29,27,2021-02-23T20:08:32.790Z,2021-02-23T20:08:32.790Z
40,44,38,2021-02-23T20:08:32.790Z,2021-02-23T20:08:32.790Z
50,95,55,2021-02-23T20:08:32.790Z,2021-02-23T20:08:32.790Z
60,105,72,2021-02-23T20:08:32.790Z,2021-02-23T20:08:32.790Z
70,85,67,2021-02-23T20:08:32.790Z,2021-02-23T20:08:32.790Z
80,40,51,2021-02-23T20:08:32.790Z,2021-02-23T20:08:32.790Z
90,11,16,2021-02-23T20:08:32.790Z,2021-02-23T20:08:32.790Z
