section,male,female,lastUpdate,date
0,25980,24592,2021-01-06T15:01:08.997Z,2021-01-06T15:01:08.997Z
10,52508,41676,2021-01-06T15:01:08.997Z,2021-01-06T15:01:08.997Z
20,45356,43838,2021-01-06T15:01:08.997Z,2021-01-06T15:01:08.997Z
30,31898,32807,2021-01-06T15:01:08.997Z,2021-01-06T15:01:08.997Z
40,27790,30379,2021-01-06T15:01:08.997Z,2021-01-06T15:01:08.997Z
50,21566,22798,2021-01-06T15:01:08.997Z,2021-01-06T15:01:08.997Z
60,15835,14498,2021-01-06T15:01:08.997Z,2021-01-06T15:01:08.997Z
70,7883,7276,2021-01-06T15:01:08.997Z,2021-01-06T15:01:08.997Z
80,3326,4273,2021-01-06T15:01:08.997Z,2021-01-06T15:01:08.997Z
90,853,1850,2021-01-06T15:01:08.997Z,2021-01-06T15:01:08.997Z
