section,male,female,lastUpdate,date
0,18791,17945,2020-12-09T20:46:55.280Z,2020-12-09T20:46:55.280Z
10,41257,30383,2020-12-09T20:46:55.280Z,2020-12-09T20:46:55.280Z
20,35802,33278,2020-12-09T20:46:55.280Z,2020-12-09T20:46:55.280Z
30,24242,24382,2020-12-09T20:46:55.280Z,2020-12-09T20:46:55.280Z
40,21263,22707,2020-12-09T20:46:55.280Z,2020-12-09T20:46:55.280Z
50,16530,17305,2020-12-09T20:46:55.280Z,2020-12-09T20:46:55.280Z
60,12114,10848,2020-12-09T20:46:55.280Z,2020-12-09T20:46:55.280Z
70,6023,5548,2020-12-09T20:46:55.280Z,2020-12-09T20:46:55.280Z
80,2530,3226,2020-12-09T20:46:55.280Z,2020-12-09T20:46:55.280Z
90,611,1394,2020-12-09T20:46:55.280Z,2020-12-09T20:46:55.280Z
