name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
שיבא,,103.037971496582,15,2021-03-30T18:50:39.677Z,2021-03-30T18:50:39.677Z
סנט וינסנט,,26.86567115783691,1,2021-03-30T18:50:39.677Z,2021-03-30T18:50:39.677Z
שמיר,,69.69696807861328,6,2021-03-30T18:50:39.677Z,2021-03-30T18:50:39.677Z
וולפסון,,72.32796478271484,11,2021-03-30T18:50:39.677Z,2021-03-30T18:50:39.677Z
זיו צפת,,,0,2021-03-30T18:50:39.677Z,2021-03-30T18:50:39.677Z
הלל יפה,,89.51456451416016,4,2021-03-30T18:50:39.677Z,2021-03-30T18:50:39.677Z
נהריה,,77.94520568847656,6,2021-03-30T18:50:39.677Z,2021-03-30T18:50:39.677Z
ברזילי,,84.60264587402344,12,2021-03-30T18:50:39.677Z,2021-03-30T18:50:39.677Z
פוריה,,61.69013977050781,0,2021-03-30T18:50:39.677Z,2021-03-30T18:50:39.677Z
סוראסקי,,98.37745666503906,5,2021-03-30T18:50:39.677Z,2021-03-30T18:50:39.677Z
בני ציון,,77.13626098632812,3,2021-03-30T18:50:39.677Z,2021-03-30T18:50:39.677Z
רבין ק. בילינסון,,80.11975860595703,9,2021-03-30T18:50:39.677Z,2021-03-30T18:50:39.677Z
סורוקה,,82.3631591796875,13,2021-03-30T18:50:39.677Z,2021-03-30T18:50:39.677Z
מאיר,,80.33419036865234,6,2021-03-30T18:50:39.677Z,2021-03-30T18:50:39.677Z
קפלן,,86.28158569335938,10,2021-03-30T18:50:39.677Z,2021-03-30T18:50:39.677Z
"רמב""ם",,90.4713134765625,0,2021-03-30T18:50:39.677Z,2021-03-30T18:50:39.677Z
הכרמל,,79.3456039428711,3,2021-03-30T18:50:39.677Z,2021-03-30T18:50:39.677Z
הדסה עין כרם,,94.70899200439453,17,2021-03-30T18:50:39.677Z,2021-03-30T18:50:39.677Z
הסקוטי,,28.5714282989502,3,2021-03-30T18:50:39.677Z,2021-03-30T18:50:39.677Z
המשפחה הקדושה,,,0,2021-03-30T18:50:39.677Z,2021-03-30T18:50:39.677Z
סנט ג'וזף,,,2,2021-03-30T18:50:39.677Z,2021-03-30T18:50:39.677Z
שערי צדק,,95.33169555664062,11,2021-03-30T18:50:39.677Z,2021-03-30T18:50:39.677Z
אל מקאסד,,,0,2021-03-30T18:50:39.677Z,2021-03-30T18:50:39.677Z
לניאדו,,78.27297973632812,1,2021-03-30T18:50:39.677Z,2021-03-30T18:50:39.677Z
אוגוסטה ויקטוריה,,,0,2021-03-30T18:50:39.677Z,2021-03-30T18:50:39.677Z
מעייני הישועה,,81.01265716552734,4,2021-03-30T18:50:39.677Z,2021-03-30T18:50:39.677Z
אסותא אשדוד,,,0,2021-03-30T18:50:39.677Z,2021-03-30T18:50:39.677Z
שניידר,,,0,2021-03-30T18:50:39.677Z,2021-03-30T18:50:39.677Z
השרון ק. גולדה,,71.36929321289062,3,2021-03-30T18:50:39.677Z,2021-03-30T18:50:39.677Z
יוספטל,,64.61538696289062,1,2021-03-30T18:50:39.677Z,2021-03-30T18:50:39.677Z
המרכזי בעמק,,78.27586364746094,1,2021-03-30T18:50:39.677Z,2021-03-30T18:50:39.677Z
