section,male,female,lastUpdate,date
0,2,4,2021-03-30T18:50:39.677Z,2021-03-30T18:50:39.677Z
10,4,1,2021-03-30T18:50:39.677Z,2021-03-30T18:50:39.677Z
20,18,13,2021-03-30T18:50:39.677Z,2021-03-30T18:50:39.677Z
30,28,19,2021-03-30T18:50:39.677Z,2021-03-30T18:50:39.677Z
40,57,50,2021-03-30T18:50:39.677Z,2021-03-30T18:50:39.677Z
50,218,107,2021-03-30T18:50:39.677Z,2021-03-30T18:50:39.677Z
60,604,271,2021-03-30T18:50:39.677Z,2021-03-30T18:50:39.677Z
70,1001,557,2021-03-30T18:50:39.677Z,2021-03-30T18:50:39.677Z
80,1090,955,2021-03-30T18:50:39.677Z,2021-03-30T18:50:39.677Z
90,515,679,2021-03-30T18:50:39.677Z,2021-03-30T18:50:39.677Z
