section,male,female,lastUpdate,date
0,0,0,2020-10-16T05:18:51.633Z,2020-10-16T05:18:51.633Z
10,1,1,2020-10-16T05:18:51.633Z,2020-10-16T05:18:51.633Z
20,3,1,2020-10-16T05:18:51.633Z,2020-10-16T05:18:51.633Z
30,2,0,2020-10-16T05:18:51.633Z,2020-10-16T05:18:51.633Z
40,12,3,2020-10-16T05:18:51.633Z,2020-10-16T05:18:51.633Z
50,30,10,2020-10-16T05:18:51.633Z,2020-10-16T05:18:51.633Z
60,64,13,2020-10-16T05:18:51.633Z,2020-10-16T05:18:51.633Z
70,47,23,2020-10-16T05:18:51.633Z,2020-10-16T05:18:51.633Z
80,19,8,2020-10-16T05:18:51.633Z,2020-10-16T05:18:51.633Z
90,3,3,2020-10-16T05:18:51.633Z,2020-10-16T05:18:51.633Z
