section,male,female,lastUpdate,date
0,2,1,2021-01-12T08:29:05.050Z,2021-01-12T08:29:05.050Z
10,1,2,2021-01-12T08:29:05.050Z,2021-01-12T08:29:05.050Z
20,6,8,2021-01-12T08:29:05.050Z,2021-01-12T08:29:05.050Z
30,13,7,2021-01-12T08:29:05.050Z,2021-01-12T08:29:05.050Z
40,24,24,2021-01-12T08:29:05.050Z,2021-01-12T08:29:05.050Z
50,130,62,2021-01-12T08:29:05.050Z,2021-01-12T08:29:05.050Z
60,345,149,2021-01-12T08:29:05.050Z,2021-01-12T08:29:05.050Z
70,620,301,2021-01-12T08:29:05.050Z,2021-01-12T08:29:05.050Z
80,690,581,2021-01-12T08:29:05.050Z,2021-01-12T08:29:05.050Z
90,316,441,2021-01-12T08:29:05.050Z,2021-01-12T08:29:05.050Z
