section,male,female,lastUpdate,date
0,0,1,2021-01-12T08:29:05.050Z,2021-01-12T08:29:05.050Z
10,0,0,2021-01-12T08:29:05.050Z,2021-01-12T08:29:05.050Z
20,1,0,2021-01-12T08:29:05.050Z,2021-01-12T08:29:05.050Z
30,3,4,2021-01-12T08:29:05.050Z,2021-01-12T08:29:05.050Z
40,11,6,2021-01-12T08:29:05.050Z,2021-01-12T08:29:05.050Z
50,34,6,2021-01-12T08:29:05.050Z,2021-01-12T08:29:05.050Z
60,66,20,2021-01-12T08:29:05.050Z,2021-01-12T08:29:05.050Z
70,50,27,2021-01-12T08:29:05.050Z,2021-01-12T08:29:05.050Z
80,18,9,2021-01-12T08:29:05.050Z,2021-01-12T08:29:05.050Z
90,6,4,2021-01-12T08:29:05.050Z,2021-01-12T08:29:05.050Z
