amount,lastUpdate
0,2021-03-14T05:13:42.657Z
0,2021-03-14T05:13:42.657Z
0,2021-03-14T05:13:42.657Z
1,2021-03-14T05:13:42.657Z
2,2021-03-14T05:13:42.657Z
3,2021-03-14T05:13:42.657Z
5,2021-03-14T05:13:42.657Z
5,2021-03-14T05:13:42.657Z
6,2021-03-14T05:13:42.657Z
7,2021-03-14T05:13:42.657Z
7,2021-03-14T05:13:42.657Z
7,2021-03-14T05:13:42.657Z
6,2021-03-14T05:13:42.657Z
9,2021-03-14T05:13:42.657Z
11,2021-03-14T05:13:42.657Z
12,2021-03-14T05:13:42.657Z
16,2021-03-14T05:13:42.657Z
21,2021-03-14T05:13:42.657Z
23,2021-03-14T05:13:42.657Z
27,2021-03-14T05:13:42.657Z
38,2021-03-14T05:13:42.657Z
44,2021-03-14T05:13:42.657Z
48,2021-03-14T05:13:42.657Z
52,2021-03-14T05:13:42.657Z
56,2021-03-14T05:13:42.657Z
66,2021-03-14T05:13:42.657Z
70,2021-03-14T05:13:42.657Z
80,2021-03-14T05:13:42.657Z
89,2021-03-14T05:13:42.657Z
98,2021-03-14T05:13:42.657Z
111,2021-03-14T05:13:42.657Z
113,2021-03-14T05:13:42.657Z
131,2021-03-14T05:13:42.657Z
140,2021-03-14T05:13:42.657Z
135,2021-03-14T05:13:42.657Z
147,2021-03-14T05:13:42.657Z
160,2021-03-14T05:13:42.657Z
166,2021-03-14T05:13:42.657Z
166,2021-03-14T05:13:42.657Z
170,2021-03-14T05:13:42.657Z
182,2021-03-14T05:13:42.657Z
177,2021-03-14T05:13:42.657Z
192,2021-03-14T05:13:42.657Z
178,2021-03-14T05:13:42.657Z
179,2021-03-14T05:13:42.657Z
181,2021-03-14T05:13:42.657Z
165,2021-03-14T05:13:42.657Z
174,2021-03-14T05:13:42.657Z
157,2021-03-14T05:13:42.657Z
154,2021-03-14T05:13:42.657Z
145,2021-03-14T05:13:42.657Z
149,2021-03-14T05:13:42.657Z
146,2021-03-14T05:13:42.657Z
144,2021-03-14T05:13:42.657Z
136,2021-03-14T05:13:42.657Z
142,2021-03-14T05:13:42.657Z
132,2021-03-14T05:13:42.657Z
127,2021-03-14T05:13:42.657Z
122,2021-03-14T05:13:42.657Z
112,2021-03-14T05:13:42.657Z
109,2021-03-14T05:13:42.657Z
111,2021-03-14T05:13:42.657Z
101,2021-03-14T05:13:42.657Z
97,2021-03-14T05:13:42.657Z
91,2021-03-14T05:13:42.657Z
88,2021-03-14T05:13:42.657Z
84,2021-03-14T05:13:42.657Z
78,2021-03-14T05:13:42.657Z
78,2021-03-14T05:13:42.657Z
74,2021-03-14T05:13:42.657Z
69,2021-03-14T05:13:42.657Z
65,2021-03-14T05:13:42.657Z
61,2021-03-14T05:13:42.657Z
61,2021-03-14T05:13:42.657Z
61,2021-03-14T05:13:42.657Z
60,2021-03-14T05:13:42.657Z
55,2021-03-14T05:13:42.657Z
52,2021-03-14T05:13:42.657Z
51,2021-03-14T05:13:42.657Z
46,2021-03-14T05:13:42.657Z
47,2021-03-14T05:13:42.657Z
46,2021-03-14T05:13:42.657Z
46,2021-03-14T05:13:42.657Z
43,2021-03-14T05:13:42.657Z
41,2021-03-14T05:13:42.657Z
36,2021-03-14T05:13:42.657Z
40,2021-03-14T05:13:42.657Z
36,2021-03-14T05:13:42.657Z
39,2021-03-14T05:13:42.657Z
35,2021-03-14T05:13:42.657Z
35,2021-03-14T05:13:42.657Z
32,2021-03-14T05:13:42.657Z
29,2021-03-14T05:13:42.657Z
28,2021-03-14T05:13:42.657Z
30,2021-03-14T05:13:42.657Z
29,2021-03-14T05:13:42.657Z
29,2021-03-14T05:13:42.657Z
29,2021-03-14T05:13:42.657Z
30,2021-03-14T05:13:42.657Z
31,2021-03-14T05:13:42.657Z
32,2021-03-14T05:13:42.657Z
35,2021-03-14T05:13:42.657Z
35,2021-03-14T05:13:42.657Z
35,2021-03-14T05:13:42.657Z
31,2021-03-14T05:13:42.657Z
36,2021-03-14T05:13:42.657Z
38,2021-03-14T05:13:42.657Z
36,2021-03-14T05:13:42.657Z
40,2021-03-14T05:13:42.657Z
39,2021-03-14T05:13:42.657Z
41,2021-03-14T05:13:42.657Z
45,2021-03-14T05:13:42.657Z
43,2021-03-14T05:13:42.657Z
40,2021-03-14T05:13:42.657Z
45,2021-03-14T05:13:42.657Z
44,2021-03-14T05:13:42.657Z
45,2021-03-14T05:13:42.657Z
40,2021-03-14T05:13:42.657Z
39,2021-03-14T05:13:42.657Z
44,2021-03-14T05:13:42.657Z
56,2021-03-14T05:13:42.657Z
59,2021-03-14T05:13:42.657Z
72,2021-03-14T05:13:42.657Z
83,2021-03-14T05:13:42.657Z
85,2021-03-14T05:13:42.657Z
94,2021-03-14T05:13:42.657Z
90,2021-03-14T05:13:42.657Z
94,2021-03-14T05:13:42.657Z
113,2021-03-14T05:13:42.657Z
126,2021-03-14T05:13:42.657Z
131,2021-03-14T05:13:42.657Z
136,2021-03-14T05:13:42.657Z
151,2021-03-14T05:13:42.657Z
184,2021-03-14T05:13:42.657Z
190,2021-03-14T05:13:42.657Z
209,2021-03-14T05:13:42.657Z
209,2021-03-14T05:13:42.657Z
219,2021-03-14T05:13:42.657Z
235,2021-03-14T05:13:42.657Z
270,2021-03-14T05:13:42.657Z
264,2021-03-14T05:13:42.657Z
256,2021-03-14T05:13:42.657Z
284,2021-03-14T05:13:42.657Z
310,2021-03-14T05:13:42.657Z
328,2021-03-14T05:13:42.657Z
321,2021-03-14T05:13:42.657Z
311,2021-03-14T05:13:42.657Z
316,2021-03-14T05:13:42.657Z
322,2021-03-14T05:13:42.657Z
335,2021-03-14T05:13:42.657Z
318,2021-03-14T05:13:42.657Z
317,2021-03-14T05:13:42.657Z
337,2021-03-14T05:13:42.657Z
349,2021-03-14T05:13:42.657Z
328,2021-03-14T05:13:42.657Z
341,2021-03-14T05:13:42.657Z
354,2021-03-14T05:13:42.657Z
356,2021-03-14T05:13:42.657Z
366,2021-03-14T05:13:42.657Z
387,2021-03-14T05:13:42.657Z
386,2021-03-14T05:13:42.657Z
390,2021-03-14T05:13:42.657Z
372,2021-03-14T05:13:42.657Z
370,2021-03-14T05:13:42.657Z
371,2021-03-14T05:13:42.657Z
368,2021-03-14T05:13:42.657Z
382,2021-03-14T05:13:42.657Z
374,2021-03-14T05:13:42.657Z
392,2021-03-14T05:13:42.657Z
397,2021-03-14T05:13:42.657Z
382,2021-03-14T05:13:42.657Z
393,2021-03-14T05:13:42.657Z
400,2021-03-14T05:13:42.657Z
403,2021-03-14T05:13:42.657Z
405,2021-03-14T05:13:42.657Z
424,2021-03-14T05:13:42.657Z
426,2021-03-14T05:13:42.657Z
417,2021-03-14T05:13:42.657Z
422,2021-03-14T05:13:42.657Z
415,2021-03-14T05:13:42.657Z
438,2021-03-14T05:13:42.657Z
452,2021-03-14T05:13:42.657Z
434,2021-03-14T05:13:42.657Z
417,2021-03-14T05:13:42.657Z
415,2021-03-14T05:13:42.657Z
403,2021-03-14T05:13:42.657Z
415,2021-03-14T05:13:42.657Z
437,2021-03-14T05:13:42.657Z
455,2021-03-14T05:13:42.657Z
455,2021-03-14T05:13:42.657Z
462,2021-03-14T05:13:42.657Z
484,2021-03-14T05:13:42.657Z
490,2021-03-14T05:13:42.657Z
487,2021-03-14T05:13:42.657Z
515,2021-03-14T05:13:42.657Z
518,2021-03-14T05:13:42.657Z
524,2021-03-14T05:13:42.657Z
514,2021-03-14T05:13:42.657Z
528,2021-03-14T05:13:42.657Z
