name,amount,lastUpdate,date
hard,287,2020-12-04T04:49:42.013Z,2020-12-04T04:49:42.013Z
moderate,87,2020-12-04T04:49:42.013Z,2020-12-04T04:49:42.013Z
critical,88,2020-12-04T04:49:42.013Z,2020-12-04T04:49:42.013Z
name,amount,lastUpdate,date
hard,287,2020-12-04T04:49:42.013Z,2020-12-04T04:49:42.013Z
moderate,87,2020-12-04T04:49:42.013Z,2020-12-04T04:49:42.013Z
critical,88,2020-12-04T04:49:42.013Z,2020-12-04T04:49:42.013Z
