name,amount,lastUpdate,date
hard,209,2021-04-15T14:57:40.860Z,2021-04-15T14:57:40.860Z
moderate,48,2021-04-15T14:57:40.860Z,2021-04-15T14:57:40.860Z
critical,132,2021-04-15T14:57:40.860Z,2021-04-15T14:57:40.860Z
breath,126,2021-04-15T14:57:40.860Z,2021-04-15T14:57:40.860Z
name,amount,lastUpdate,date
hard,209,2021-04-15T14:57:40.860Z,2021-04-15T14:57:40.860Z
moderate,48,2021-04-15T14:57:40.860Z,2021-04-15T14:57:40.860Z
critical,132,2021-04-15T14:57:40.860Z,2021-04-15T14:57:40.860Z
breath,126,2021-04-15T14:57:40.860Z,2021-04-15T14:57:40.860Z
