section,male,female,lastUpdate,date
0,1.0,2,2021-04-15T14:57:40.860Z,2021-04-15T14:57:40.860Z
10,,0,2021-04-15T14:57:40.860Z,2021-04-15T14:57:40.860Z
20,2.0,2,2021-04-15T14:57:40.860Z,2021-04-15T14:57:40.860Z
30,4.0,7,2021-04-15T14:57:40.860Z,2021-04-15T14:57:40.860Z
40,19.0,5,2021-04-15T14:57:40.860Z,2021-04-15T14:57:40.860Z
50,34.0,16,2021-04-15T14:57:40.860Z,2021-04-15T14:57:40.860Z
60,20.0,25,2021-04-15T14:57:40.860Z,2021-04-15T14:57:40.860Z
70,23.0,19,2021-04-15T14:57:40.860Z,2021-04-15T14:57:40.860Z
80,22.0,10,2021-04-15T14:57:40.860Z,2021-04-15T14:57:40.860Z
90,2.0,3,2021-04-15T14:57:40.860Z,2021-04-15T14:57:40.860Z
