section,male,female,lastUpdate,date
0,1,1,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
10,1,0,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
20,5,8,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
30,10,12,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
40,50,28,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
50,95,42,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
60,192,90,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
70,165,120,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
80,119,89,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
90,31,46,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
