section,male,female,lastUpdate,date
0,1,1,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
10,0,0,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
20,2,1,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
30,3,5,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
40,12,11,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
50,33,14,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
60,58,28,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
70,41,28,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
80,18,11,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
90,3,4,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
