name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
שיבא,,95.18987274169922,105,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
יוספטל,,64.61538696289062,9,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
שמיר,,68.46240234375,77,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
וולפסון,,70.71742248535156,26,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
זיו צפת,,75.21614074707031,47,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
הלל יפה,,92.42718505859375,42,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
נהריה,,82.57261657714844,29,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
ברזילי,,79.33333587646484,49,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
פוריה,,63.94366073608398,37,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
סוראסקי,,104.8676376342773,126,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
בני ציון,,80.6004638671875,52,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
רבין ק. בילינסון,,87.90419006347656,193,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
סורוקה,,67.6802749633789,92,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
מאיר,,71.72236633300781,106,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
קפלן,,80.14440155029297,63,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
"רמב""ם",,91.3402099609375,122,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
הכרמל,,79.55010223388672,81,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
השרון ק. גולדה,,68.04978942871094,51,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
הדסה עין כרם,,,186,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
הסקוטי,,117.2932357788086,26,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
סנט וינסנט,,50.0,7,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
המשפחה הקדושה,,,0,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
סנט ג'וזף,,,6,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
שערי צדק,,107.7395553588867,254,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
אל מקאסד,,,0,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
לניאדו,,107.799446105957,95,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
אוגוסטה ויקטוריה,,,3,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
מעייני הישועה,,117.0886077880859,48,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
אסותא אשדוד,,,11,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
שניידר,,,0,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
המרכזי בעמק,,70.86206817626953,108,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
