amount,lastUpdate
0,2021-01-19T05:30:54.400Z
0,2021-01-19T05:30:54.400Z
0,2021-01-19T05:30:54.400Z
1,2021-01-19T05:30:54.400Z
2,2021-01-19T05:30:54.400Z
3,2021-01-19T05:30:54.400Z
5,2021-01-19T05:30:54.400Z
5,2021-01-19T05:30:54.400Z
6,2021-01-19T05:30:54.400Z
7,2021-01-19T05:30:54.400Z
7,2021-01-19T05:30:54.400Z
7,2021-01-19T05:30:54.400Z
6,2021-01-19T05:30:54.400Z
9,2021-01-19T05:30:54.400Z
11,2021-01-19T05:30:54.400Z
12,2021-01-19T05:30:54.400Z
16,2021-01-19T05:30:54.400Z
21,2021-01-19T05:30:54.400Z
23,2021-01-19T05:30:54.400Z
27,2021-01-19T05:30:54.400Z
38,2021-01-19T05:30:54.400Z
44,2021-01-19T05:30:54.400Z
48,2021-01-19T05:30:54.400Z
52,2021-01-19T05:30:54.400Z
56,2021-01-19T05:30:54.400Z
67,2021-01-19T05:30:54.400Z
70,2021-01-19T05:30:54.400Z
80,2021-01-19T05:30:54.400Z
90,2021-01-19T05:30:54.400Z
98,2021-01-19T05:30:54.400Z
111,2021-01-19T05:30:54.400Z
113,2021-01-19T05:30:54.400Z
131,2021-01-19T05:30:54.400Z
140,2021-01-19T05:30:54.400Z
135,2021-01-19T05:30:54.400Z
147,2021-01-19T05:30:54.400Z
160,2021-01-19T05:30:54.400Z
166,2021-01-19T05:30:54.400Z
166,2021-01-19T05:30:54.400Z
170,2021-01-19T05:30:54.400Z
182,2021-01-19T05:30:54.400Z
177,2021-01-19T05:30:54.400Z
192,2021-01-19T05:30:54.400Z
178,2021-01-19T05:30:54.400Z
179,2021-01-19T05:30:54.400Z
182,2021-01-19T05:30:54.400Z
165,2021-01-19T05:30:54.400Z
174,2021-01-19T05:30:54.400Z
157,2021-01-19T05:30:54.400Z
154,2021-01-19T05:30:54.400Z
145,2021-01-19T05:30:54.400Z
149,2021-01-19T05:30:54.400Z
146,2021-01-19T05:30:54.400Z
144,2021-01-19T05:30:54.400Z
136,2021-01-19T05:30:54.400Z
142,2021-01-19T05:30:54.400Z
132,2021-01-19T05:30:54.400Z
127,2021-01-19T05:30:54.400Z
122,2021-01-19T05:30:54.400Z
112,2021-01-19T05:30:54.400Z
109,2021-01-19T05:30:54.400Z
111,2021-01-19T05:30:54.400Z
101,2021-01-19T05:30:54.400Z
97,2021-01-19T05:30:54.400Z
