name,amount,lastUpdate,date
hard,1114,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
moderate,292,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
critical,347,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
breath,277,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
name,amount,lastUpdate,date
hard,1114,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
moderate,292,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
critical,347,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
breath,277,2021-01-19T05:30:54.400Z,2021-01-19T05:30:54.400Z
