name,amount,lastUpdate,date
hard,690,2020-10-17T18:23:29.967Z,2020-10-17T18:23:29.967Z
moderate,207,2020-10-17T18:23:29.967Z,2020-10-17T18:23:29.967Z
name,amount,lastUpdate,date
hard,690,2020-10-17T18:23:29.967Z,2020-10-17T18:23:29.967Z
moderate,207,2020-10-17T18:23:29.967Z,2020-10-17T18:23:29.967Z
