section,male,female,lastUpdate,date
0,2,2,2021-02-28T19:25:36.107Z,2021-02-28T19:25:36.107Z
10,3,1,2021-02-28T19:25:36.107Z,2021-02-28T19:25:36.107Z
20,15,12,2021-02-28T19:25:36.107Z,2021-02-28T19:25:36.107Z
30,23,16,2021-02-28T19:25:36.107Z,2021-02-28T19:25:36.107Z
40,49,39,2021-02-28T19:25:36.107Z,2021-02-28T19:25:36.107Z
50,205,92,2021-02-28T19:25:36.107Z,2021-02-28T19:25:36.107Z
60,553,244,2021-02-28T19:25:36.107Z,2021-02-28T19:25:36.107Z
70,942,498,2021-02-28T19:25:36.107Z,2021-02-28T19:25:36.107Z
80,1029,894,2021-02-28T19:25:36.107Z,2021-02-28T19:25:36.107Z
90,484,650,2021-02-28T19:25:36.107Z,2021-02-28T19:25:36.107Z
