section,male,female,lastUpdate,date
0,0,0,2020-11-11T03:53:16.493Z,2020-11-11T03:53:16.493Z
10,1,1,2020-11-11T03:53:16.493Z,2020-11-11T03:53:16.493Z
20,1,2,2020-11-11T03:53:16.493Z,2020-11-11T03:53:16.493Z
30,2,4,2020-11-11T03:53:16.493Z,2020-11-11T03:53:16.493Z
40,15,8,2020-11-11T03:53:16.493Z,2020-11-11T03:53:16.493Z
50,31,16,2020-11-11T03:53:16.493Z,2020-11-11T03:53:16.493Z
60,53,29,2020-11-11T03:53:16.493Z,2020-11-11T03:53:16.493Z
70,43,41,2020-11-11T03:53:16.493Z,2020-11-11T03:53:16.493Z
80,25,18,2020-11-11T03:53:16.493Z,2020-11-11T03:53:16.493Z
90,4,8,2020-11-11T03:53:16.493Z,2020-11-11T03:53:16.493Z
