section,male,female,lastUpdate,date
0,0,0,2020-11-11T03:53:16.493Z,2020-11-11T03:53:16.493Z
10,1,0,2020-11-11T03:53:16.493Z,2020-11-11T03:53:16.493Z
20,0,1,2020-11-11T03:53:16.493Z,2020-11-11T03:53:16.493Z
30,0,0,2020-11-11T03:53:16.493Z,2020-11-11T03:53:16.493Z
40,7,2,2020-11-11T03:53:16.493Z,2020-11-11T03:53:16.493Z
50,14,8,2020-11-11T03:53:16.493Z,2020-11-11T03:53:16.493Z
60,22,7,2020-11-11T03:53:16.493Z,2020-11-11T03:53:16.493Z
70,25,19,2020-11-11T03:53:16.493Z,2020-11-11T03:53:16.493Z
80,5,9,2020-11-11T03:53:16.493Z,2020-11-11T03:53:16.493Z
90,2,2,2020-11-11T03:53:16.493Z,2020-11-11T03:53:16.493Z
