name,amount,lastUpdate,date
hard,381,2020-12-16T05:04:52.817Z,2020-12-16T05:04:52.817Z
moderate,159,2020-12-16T05:04:52.817Z,2020-12-16T05:04:52.817Z
critical,114,2020-12-16T05:04:52.817Z,2020-12-16T05:04:52.817Z
name,amount,lastUpdate,date
hard,381,2020-12-16T05:04:52.817Z,2020-12-16T05:04:52.817Z
moderate,159,2020-12-16T05:04:52.817Z,2020-12-16T05:04:52.817Z
critical,114,2020-12-16T05:04:52.817Z,2020-12-16T05:04:52.817Z
