section,male,female,lastUpdate,date
0,19467,18603,2020-12-16T05:04:52.817Z,2020-12-16T05:04:52.817Z
10,42315,31561,2020-12-16T05:04:52.817Z,2020-12-16T05:04:52.817Z
20,36876,34522,2020-12-16T05:04:52.817Z,2020-12-16T05:04:52.817Z
30,25089,25356,2020-12-16T05:04:52.817Z,2020-12-16T05:04:52.817Z
40,22021,23665,2020-12-16T05:04:52.817Z,2020-12-16T05:04:52.817Z
50,17195,18051,2020-12-16T05:04:52.817Z,2020-12-16T05:04:52.817Z
60,12601,11287,2020-12-16T05:04:52.817Z,2020-12-16T05:04:52.817Z
70,6297,5765,2020-12-16T05:04:52.817Z,2020-12-16T05:04:52.817Z
80,2638,3368,2020-12-16T05:04:52.817Z,2020-12-16T05:04:52.817Z
90,633,1443,2020-12-16T05:04:52.817Z,2020-12-16T05:04:52.817Z
